"","column","row","cor","p","p.adjust","sig","sig.adjust","rsquared","group","sanger_mean_auc"
"264","CS.1421..GDSC2.1564.","STAD_EBV",-0.567905441549397,0.0111966079043229,0.821900412067329,"*","",0.322516590541416,"sanger_uni",0.829274886355154
"265","CS.1421..GDSC2.1564.","STAD_GS",-0.161843158511285,0.508002725976634,0.977566209499005,"","",0.0261932079569088,"sanger_uni",0.829274886355154
"266","CS.1421..GDSC2.1564.","STAD_MSI",0.239519221630336,0.323330650196275,0.977566209499005,"","",0.0573694575304021,"sanger_uni",0.829274886355154
"267","CS.1421..GDSC2.1564.","MSS_TP53neg",0.268766523748687,0.265871155058289,0.977566209499005,"","",0.0722354442879534,"sanger_uni",0.829274886355154
"268","CS.1421..GDSC2.1564.","MSS_TP53pos",-0.2660105604269,0.270993054720589,0.977566209499005,"","",0.0707616182586335,"sanger_uni",0.829274886355154
"269","CS.1421..GDSC2.1564.","MSI",-0.236945138811089,0.328714450274727,0.977566209499005,"","",0.0561429988062064,"sanger_uni",0.829274886355154
"270","CS.1421..GDSC2.1564.","EMT",0.308348182627091,0.199008067206309,0.966896824386368,"","",0.0950786017294299,"sanger_uni",0.829274886355154
"271","cytarabine..GDSC2.1006.","High_cal",-0.0858790497092275,0.734742826691975,0.977566209499005,"","",0.00737521117895997,"sanger_uni",0.900150511286712
"272","cytarabine..GDSC2.1006.","Low_cal",0.0858790497092654,0.734742826691862,0.977566209499005,"","",0.00737521117896647,"sanger_uni",0.900150511286712
"273","cytarabine..GDSC2.1006.","STAD_CIN",0.209275775196909,0.404603671015409,0.977566209499005,"","",0.0437963500842673,"sanger_uni",0.900150511286712
"274","cytarabine..GDSC2.1006.","STAD_EBV",-0.37671086738037,0.123335674732184,0.966896824386368,"","",0.141911077602471,"sanger_uni",0.900150511286712
"275","cytarabine..GDSC2.1006.","STAD_GS",-0.186119798472899,0.459634493024176,0.977566209499005,"","",0.0346405793835926,"sanger_uni",0.900150511286712
"276","cytarabine..GDSC2.1006.","STAD_MSI",0.0116948949449479,0.963265313413914,0.992142765465064,"","",0.000136770567773368,"sanger_uni",0.900150511286712
"277","cytarabine..GDSC2.1006.","MSS_TP53neg",-0.00526243946596746,0.983466010803576,0.995836204310935,"","",2.76932691329719e-05,"sanger_uni",0.900150511286712
"278","cytarabine..GDSC2.1006.","MSS_TP53pos",0.307880761976375,0.213898494715343,0.967785175376042,"","",0.094790563595153,"sanger_uni",0.900150511286712
"279","cytarabine..GDSC2.1006.","MSI",-0.470945448280546,0.0485344178983849,0.966896824386368,"*","",0.221789615256164,"sanger_uni",0.900150511286712
"280","cytarabine..GDSC2.1006.","EMT",0.0441451396471004,0.861920528537513,0.97882539507497,"","",0.00194879335446199,"sanger_uni",0.900150511286712
"281","dabrafenib..GDSC2.1373.","High_cal",0.0871369166642809,0.748297440202809,0.977566209499005,"","",0.00759284224575783,"sanger_uni",0.956035855528649
"282","dabrafenib..GDSC2.1373.","Low_cal",-0.0871369166643043,0.748297440202744,0.977566209499005,"","",0.00759284224576192,"sanger_uni",0.956035855528649
"283","dabrafenib..GDSC2.1373.","STAD_CIN",-0.496969599071658,0.0501812480017592,0.966896824386368,".","",0.246978782401444,"sanger_uni",0.956035855528649
"284","dabrafenib..GDSC2.1373.","STAD_EBV",0.0716247864044946,0.792090556489425,0.977566209499005,"","",0.00513011002748947,"sanger_uni",0.956035855528649
"285","dabrafenib..GDSC2.1373.","STAD_GS",0.434743836507784,0.0924106999628933,0.966896824386368,".","",0.189002203381506,"sanger_uni",0.956035855528649
"286","dabrafenib..GDSC2.1373.","STAD_MSI",0.319098528110509,0.228331780697524,0.968209448495925,"","",0.101823870642293,"sanger_uni",0.956035855528649
"287","dabrafenib..GDSC2.1373.","MSS_TP53neg",-0.333986683146814,0.206134761547252,0.966896824386368,"","",0.11154710451941,"sanger_uni",0.956035855528649
"288","dabrafenib..GDSC2.1373.","MSS_TP53pos",0.074454477738588,0.784054289441733,0.977566209499005,"","",0.0055434692553259,"sanger_uni",0.956035855528649
"289","dabrafenib..GDSC2.1373.","MSI",0.300169867114721,0.258653660580676,0.977566209499005,"","",0.0901019491236695,"sanger_uni",0.956035855528649
"290","dabrafenib..GDSC2.1373.","EMT",0.0116243477836614,0.96591944881874,0.992142765465064,"","",0.000135125461395513,"sanger_uni",0.956035855528649
"291","dactinomycin..GDSC2.1811.","High_cal",0.190007611458738,0.480909377422878,0.977566209499005,"","",0.0361028924122546,"sanger_uni",0.962654738200414
"292","dactinomycin..GDSC2.1811.","Low_cal",-0.190007611458682,0.480909377423009,0.977566209499005,"","",0.0361028924122335,"sanger_uni",0.962654738200414
"293","dactinomycin..GDSC2.1811.","STAD_CIN",-0.0923640208346087,0.733694637887693,0.977566209499005,"","",0.00853111234473603,"sanger_uni",0.962654738200414
"294","dactinomycin..GDSC2.1811.","STAD_EBV",-0.64959242414907,0.00646016668530658,0.821900412067329,"**","",0.421970317511866,"sanger_uni",0.962654738200414
